Host_species,Taxonomic_level,Taxon,taxon_id,2369,29MIBZ2,2FACC,2FADB,2MA22,2MCDB,33-16,38-11,4554_INBRED,4578_INBRED,4722,4F-306_108,4F-306_108_R2,4N506,52220,6M502A,764,78551S,792,793,80-2,87916W,904,911,912,91IFC2,A12,A155,A15,A239,A258,A305,A321,A322,A334,A340,A344,A374,A3G-3-3-1-313,A415-1-3_INBRED,A427,A508,A554,A556,A572,A619,A627,A632,A634,A635,A648,A649,A651,A654,A659,A661,A662,A663,A663_R2,A672,A673,A674,A679,A680,A682,A71,A73,A797NW,A797NW_R2,A96,A,AM0776,AM0776_R2,AQA3,AS5707,AS6103,AusTRCF_306238,B101,B101_R2,B104,B105,B105_R2,B106,B107,B108,B109,B10,B14A,B14,B164,B-18_INBR.FR.SUPERGOLD,B-18_INBR.FR.SUPERGOLD_R2,B-28,B37,B42,B46,B52,B54,B57,B64,B65,B66,B68,B73,B73Htrhm,B75,B76,B77,B79,B7,B84,B85,B87,B88,B8,B90,B91,B97,B97_R2,B99,Bei_10_North_10,C102,C103,C123,C15,C15_R2,C42,C49A,C68,CA-4,CG10,CG10_R2,CH157,CH701-30,CH711-10,CH753-4,Chi-tan_120,Chi-tan_120_R2,CI_187-2,CI_21E,CI_28A,CI_3A,CI_40H,CI_540,CI_64,CI_91B,CL17,CM105,CM48,CM7,CM99,CML_108,CML_154Q,CML_218,CML_220,CML_228,CML_322,CML_322_R2,CML_323,CML_395,CML_91,CO106,CO125,CO125_R2,CO158,CO192,CO245,CO255,CO255_R2,CO256,CO257,CO258,CQ702RC,CR14,CR1HT,CS405,CS608,CSJ3,DE1,DE2,DE3,DE4,DE811,DJ7,DK3IBZ2,DK3IIH6,DK4676A,DK6F545,DK78002A,DK78002A_R2,DK78010,DK78371A,DK83IBI3,DK84BRQ4,DK84QAB1,DK8F196,DK8M116,DK8M116_R2,DK8M129,DKF274,DKFBHJ,DKHBA1,DKIB014,DKIB02,DKMBNA,DKMBUB,DKMBZA,DKMFD-13D,DKMM402A,DKNL001,DKPB80,DKWDAD1,E8501,Eng-Li_Chih,EP1,F115,F118,F2834T,F44,F7,FBLA,FBLA_R2,FBLL,Fe,FR19,G22_T122,G3_T5a,GE129,GE129_R2,GE54,H105W,H113,H114,H121,H122w,H124w,H14,H49,H52,H5,H71,H84,H91,H95,H99,HB8229,Hi26,Hi28,HP301,HP301_R2,HP72-11,Huanyao,Huobai,Huobai_R2,Hy,I29,IA2132,Ia453,Ia5125B,IBB15,IBC2,ICI_193,ICI_441,ICI_581,ICI_740,ICI_893,ICI_893_R2,ICI_986,IDS28,IDS69,IDS91,Il14H,Il778d,INB_101LFY_LFY_(A632_X_M16_S5),INBRED_100,INBRED_109,INBRED_141,INBRED_2-687,INBRED_305,INBRED_309,INBRED_321,J47,J8606,K148,K150,K155,K201,K41,K47,K4,K55,K64,KO679Y,KUNG-70,Ky21,Ky226,Ky228,L_127,L_135,L_139,L_155,L222,L_289,L317,LH119,LH123HT,LH127,LH127_R2,LH128,LH128_R2,LH132,LH143_(Maintainer),LH145,LH146Ht,LH150,LH156,LH159,LH160,LH162,LH163,LH164,LH165,LH166,LH167,LH169Ht,LH172,LH175,LH181,LH183,LH184,LH185,LH188,LH189Ht,LH190,LH191,LH192,LH193,LH194,LH196,LH197,LH198,LH199,LH1,LH200,LH202,LH204,LH204_R2,LH205,LH206,LH208,LH210,LH211,LH212Ht,LH213,LH214,LH215,LH216,LH217,LH218,LH220Ht,LH222,LH222_R2,LH223,LH224,LH225,LH231,LH250,LH252,LH260,LH284,LH299,LH38,LH39,LH51,LH52,LH54,LH57,LH59,LH60,LH61,LH74,LH74_R2,LH82,LH93,LIBC_4,Lp215D,LP5,M14,M162W,MBPM,MBST,MBWZ,MEF156-55-2,MEF156-55-2_R2,MM501D,Mo13,Mo16W,Mo16W_R2,Mo17,Mo1W,Mo24W,Mo28W,Mo39,Mo3,Mo44,Mo45,Mo46,Mo47,MoG,Mp339,MQ305,MS106,MS116,MS132,MS1334,MS142,MS153,MS200,MS221,MS222,MS223,MS224,MS225,MS226,MS24A,MS67,MS71,MS72,Mt42,N193,N193_R2,N199,N200,N201_R2,N209,N215,N217,N218,N28,N28Ht,N501,N523,N527,N527_R2,N534,N534_R2,N538,N540,N542,N545,N6,N7A,NC13,NC230,NC232,NC236,NC250_R2,NC258,NC260,NC262,NC264,NC290A,NC294,NC298,NC302,NC306,NC310,NC318,NC326,NC328,NC338,NC340,NC342,NC348,NC350,NC356,NC356_R2,NC358,NC362,NC364,NC368,ND167,ND230,ND245,ND246,ND247,ND251,ND259,ND260,ND262,ND265,ND283,ND287,NK794,NK907,NKBCC03,NKH8431,NKNP901,NO._380,NORTH_7,NP87,NP899,NP899_R2,NQ402,NQ508,NS501,NS701,NY_166_(Neveh_Yaar),NY6371,NY6371_R2,OC19,Oh33,Oh40B,Oh43,Oh43E,Oh603,Oh7B,Oh7,OQ101,OQ403,OQ601,OQ603,Os420,OS602,P39,Pa392,Pa405,Pa468,Pa762,Pa762_R2,Pa778,Pa880,Pa891,Pa91,PH207,PH5HK,PHAA0,PHAW6,PHB09,PHB47,PHBA6,PHBB3,PHBW8,PHEG9,PHEM7,PHEM9,PHEM9_R2,PHEW7,PHEW7_R2,PHFA5,PHG35,PHG39,PHG47,PHG50,PHG71,PHG83,PHG84,PHG86,PHGG7,PHH93,PHHB4,PHHB9,PHHH9,PHHH9_R2,PHJ31,PHJ33,PHJ40,PHJ40_R2,PHJ70,PHJ75,PHJ89,PHJ90,PHJR5,PHK05,PHK35,PHK35_R2,PHK42,PHK56,PHK74,PHK76,PHK76_R2,PHK93,PHKE6,PHM10,PHM57,PHM81,PHMK0,PHMK0_R2,PHN18,PHN34,PHN41,PHN46,PHN47,PHN66,PHN73,PHN82,PHP02,PHP38,PHP60,PHP76,PHP85,PHPR5,PHR03,PHR25,PHR31,PHR32,PHR36,PHR55,PHR58,PHR61,PHR62,PHRE1,PHRE1_R2,PHT10,PHT11,PHT22,PHT47,PHT55,PHT60,PHT69,PHT73,PHT77,PHTD5,PHTE4,PHTM9,PHV07,PHV37,PHV53,PHV57,PHV63,PHV78,PHVJ4,PHW03,PHW06,PHW17,PHW20,PHW30,PHW43,PHW52,PHW53,PHW86,PHWG5,PHWRZ,PHZ51,R101,R113,R134,R181B,R197,R225,R226,R229,R4,R53,R71,RS_710,S_56,S8324,S8326,SD101,SD102,SD15,SD40,SD44,Seagull_Seventeen,Sg_18,SG_30A,T141,T146,T234,T242,T8,T9,Tr,Tx303,TZU-CHIAO-HSI-WU_105,U_123,U267Y,Va102,Va14,Va14_R2,Va17,Va22,Va26,Va35,Va38,Va52,Va59,Va85,VaW6,W117HT,W153R,W182B,W182BN,W182B_R2,W182E,W182E_R2,W22,W23,W24,W32,W37A,W552,W601S,W602S,W603S,W604S,W605S,W64A,W802G,W802G_R2,W809G,W810G,W811G,W812G,W813G,W813G_R2,W814G,W815G,W816G,W817G,W818G,W819G,W821G,W8304,W8555,W9,Wf9,WIL500,WIL900,WIL901,WIL903,WR3,WU-TAN-TZAO,WXB6,YE_4,YE-CHI-HUNG,YING-55,YONG28,YU796NS,ZS01250,ZS635
Maize,Class,Dothideomycetes,147541,0.4176976305305096,0.42399834779016937,0.549785987835098,0.45645316143190234,0.43409797822706064,0.35247495139823537,0.5442753372535455,0.3040396881644224,0.38325777202072536,0.21258353297188248,0.2944393801276208,0.4378048780487805,0.3134743875278396,0.3869397688095721,0.4101544220870379,0.21883974727168293,0.4467931345980126,0.3706413069982931,0.3110439491247954,0.4066448291998128,0.3928093325683687,0.3665542818610924,0.3883248730964467,0.2230229840280483,0.39267091541135574,0.38365304420350294,0.3823874100117194,0.4727302152451853,0.701855923435075,0.19146141215106732,0.34863552266419984,0.44466403162055335,0.1534181240063593,0.38761036329425386,0.5936269244539921,0.2102895148669797,0.4927170868347339,0.4690615008463419,0.40942323314378554,0.27021747623388465,0.3304380664652568,0.16969837856686232,0.5035901416650495,0.2781027998328458,0.431155939801473,0.5133661625043968,0.02647761729782832,0.2307283359914939,0.5494968406271941,0.3001338688085676,0.5275030558950995,0.30904564315352695,0.4591584158415842,0.4574549635875815,0.03407192832864168,0.4601400685441812,0.560645987050143,0.20768833849329205,0.3332506818745351,0.31975099037917376,0.3606416499570323,0.35201170446232627,0.24784039489921844,0.27644096250699496,0.5313755020080321,0.5574258707756053,0.3323427439326399,0.1854511395566656,0.30533509700176364,0.4411461554318697,0.25458823529411767,0.4524650849739189,0.2624813153961136,0.38161512027491407,0.06883456664779272,0.4254786450662739,0.3782843894899536,0.4318090921210505,0.35194880744618967,0.4437044745057232,0.3425742574257426,0.20072072072072072,0.1769297484822203,0.2482566248256625,0.21108374384236453,0.2421259842519685,0.17589204025617566,0.31871935390827805,0.2892561983471074,0.4151645207439199,0.4161440420797087,0.43533805031446543,0.02409952298095475,0.3877498053464832,0.2412425644415069,0.4141925176407935,0.3083522583901085,0.3571969696969697,0.25301652125487284,0.3719204511724547,0.43692474282620464,0.3905674281503316,0.4192334822478251,0.4317531978931527,0.2954490143587247,0.22859412231930104,0.3008103727714749,0.3428399879915941,0.26758904916102444,0.49362907031618686,0.3337537840565086,0.39264029438822445,0.4100737725769524,0.4466357308584687,0.5435684647302904,0.44585755813953487,0.35378535773710484,0.22539184952978056,0.5423809523809524,0.32362897765741366,0.2926629879419579,0.4912708600770218,0.4392417597962937,0.34579439252336447,0.05769363961676094,0.3602506091193874,0.5652149480191065,0.46142744686434006,0.44492875104777874,0.3906060606060606,0.33578792341678937,0.37085052052641915,0.5152416356877323,0.48489179256839526,0.2785923753665689,0.4187091503267974,0.32317460317460317,0.23266045548654243,0.3271435491684159,0.19112543381259295,0.32408660351826796,0.17311186088762004,0.485453034081463,0.21129326047358837,0.2996742671009772,0.43398771167390976,0.575273761656258,0.5399495374264087,0.16743119266055043,0.6332854468165279,0.4087085601187531,0.16606323919864832,0.23312659613279824,0.20446557783750255,0.2605599214145383,0.14805878482123272,0.43025339134886104,0.30201342281879195,0.1267258816287046,0.16147476340694006,0.2623444399839422,0.4630043524291259,0.45596951735817104,0.5918449737585789,0.5215884476534296,0.4652340372977646,0.5804823331463825,0.4268246802106847,0.5562033782045785,0.18829223323346392,0.4048598611468244,0.30906389301634474,0.4108986615678776,0.2792511700468019,0.46721199727334695,0.3672566371681416,0.4215609501435657,0.648862527216758,0.4645250295624754,0.5086342229199372,0.2433064173395665,0.37677201196514504,0.17846481876332623,0.40397489539748954,0.6317289101455175,0.4024664611282393,0.64240972733972,0.29379907933929056,0.3059377262853005,0.22920353982300884,0.41373315949587136,0.5501389779773359,0.2911059098888239,0.3664686044644291,0.34214002642007924,0.43072702331961593,0.175619170151174,0.37644444444444447,0.1680455966170252,0.27643400138217,0.41894876325088337,0.27570574902122397,0.3507835945315105,0.4668104878858281,0.4990153172866521,0.34785792749908456,0.41046425939572584,0.3350131989440845,0.5743084501705191,0.36215802563612015,0.03255146918222958,0.3174940898345154,0.3549257759784076,0.3911747167561121,0.4636246786632391,0.6933701657458563,0.1935595567867036,0.3013996466911265,0.35825388861013546,0.7644445747628612,0.21151631477927063,0.1716937354988399,0.3943472409152086,0.4086726157278305,0.23207261724659609,0.6529662275923541,0.5043106519415747,0.27817814932257134,0.13215167152793358,0.3348819202477739,0.2778894472361809,0.2456776947705443,0.2719218537028623,0.3366223908918406,0.3802639849151477,0.4911428282214799,0.3747541569819417,0.26075085324232083,0.2680577849117175,0.45684817230395874,0.21857722078879468,0.25286055576512007,0.24549549549549549,0.2772546557857292,0.5339622641509434,0.2148214821482148,0.5503520048974594,0.17568455640744798,0.25181106925528834,0.3543307086614173,0.3417995668438669,0.17965402317092524,0.17843459222769567,0.23270262637672973,0.2750840134421507,0.3088639200998752,0.537773746274459,0.34715460802417325,0.5580899862138112,0.5194186920571285,0.4393614950360133,0.3711036225779275,0.44717847769028873,0.24679639297579495,0.4101274704712899,0.2562520298798311,0.18338477366255143,0.2734287317620651,0.3960182943233791,0.4452054794520548,0.36446301302531336,0.3665923448532144,0.40858650172821537,0.3221884498480243,0.5121426375653243,0.5221814543028686,0.17516659866721063,0.4317312290769966,0.37824515280972726,0.3465160075329567,0.4234888364494463,0.5168825653004884,0.3293487957181088,0.1385063559322034,0.22527881040892192,0.29125445191927185,0.2369308600337268,0.24922857821030145,0.2453939631517052,0.4281870860927152,0.02532259041618707,0.17048108360579167,0.1877899424754129,0.4514453477868112,0.6117314277207087,0.25018050541516246,0.35513169845594916,0.5624911934620263,0.30470977306420344,0.4015518913676043,0.34403966372062944,0.29895814939078225,0.2941319698076455,0.2586683031604787,0.47397527651268706,0.45105215004574567,0.2325717633274751,0.33009371745921556,0.44039894256188417,0.3106221906789685,0.4025651634257344,0.26584570807678376,0.3641374837872892,0.28104265402843603,0.31644674835061265,0.4997762196031627,0.1966970667981267,0.3389477061276869,0.356186395286556,0.37221368178324366,0.3078282382046298,0.4881483219901432,0.3997697747081072,0.36358983108684523,0.3718941594062601,0.39665551839464885,0.4127606487257173,0.3727253712612424,0.4243259200944696,0.3851924331376386,0.3758913412563667,0.3072263089571614,0.4735770057711894,0.5011781765452239,0.4929848693259972,0.32733291951169047,0.4156663588796553,0.217279046673287,0.4740180032733224,0.3354621848739496,0.3677802060568217,0.3449944690265487,0.2730496453900709,0.4543816174814147,0.48393782383419687,0.25266272189349115,0.2489451476793249,0.33790999237223496,0.35128599692240053,0.470635078638264,0.22266107134040977,0.45369481765834935,0.3205696941396218,0.45336149243224216,0.26239313490842103,0.4336742042344808,0.2718964204112719,0.44331911869225304,0.3690181518151815,0.4804928131416838,0.2261007536691789,0.3058389407423486,0.4506290507052993,0.36480370487317126,0.4054589676605711,0.4450566750629723,0.2298780487804878,0.42063956893522314,0.3068119291295257,0.4019066733567486,0.32059361658873753,0.2969819539514624,0.18446160835983644,0.3324909747292419,0.412094922174024,0.3253350626891483,0.31355759429153923,0.42902374670184695,0.28680259914855477,0.4875968992248062,0.34364517331345507,0.3783728115345006,0.4944606413994169,0.2964279034972882,0.34363431514566234,0.3964819427148194,0.408659651543902,0.4509619265437912,0.3432240369031293,0.3946267341995155,0.3791946308724832,0.22032251797163396,0.4859215017064846,0.4494230769230769,0.24188710117262063,0.18607825295723385,0.2391891891891892,0.32740524781341107,0.3074288160993363,0.3628975265017668,0.4286973771214459,0.1825470818571695,0.20451785280544085,0.21843154630039877,0.3375022990619827,0.03259507294905525,0.48769512023625367,0.22490201989749775,0.3141293852590924,0.27702265372168283,0.5907794676806084,0.4149273668392052,0.42752641560552695,0.5117532887642873,0.4081428749843886,0.6291882556131261,0.2585692995529061,0.42956570155902,0.35268382971563184,0.2258602711157456,0.41367806505421184,0.39335548172757473,0.3176470588235294,0.4008569388240895,0.5663795287560173,0.32978147011016795,0.3718583746101633,0.32482751067791044,0.5272727272727272,0.39028248587570624,0.30573625073920757,0.2107843137254902,0.19926512153759185,0.21054398925453324,0.2935598577637297,0.2907140344706296,0.41324736225087927,0.39598997493734334,0.4866220735785953,0.31458372136338236,0.835804019020267,0.2666921022510492,0.6000728464760517,0.4368421052631579,0.3582329317269076,0.3283873486919172,0.1988026939386381,0.411688591761915,0.4697853331678869,0.3537589171391988,0.18290630259958857,0.5269876508949632,0.2701763099081202,0.2056149732620321,0.3931240657698057,0.22542186353631696,0.2955540198111034,0.3314126763361812,0.2573634543894767,0.3864613180515759,0.2849910174750939,0.20511818714592697,0.27478376580172986,0.20346461840169963,0.3732232920678587,0.24249020461471485,0.3244159758854559,0.192090395480226,0.2844513780551222,0.3206695005313496,0.2674692488877257,0.40626738364546633,0.25088408644400784,0.42018725736469514,0.2685459940652819,0.2126799696893155,0.367008681925809,0.18572825024437928,0.3507830937567046,0.29695936345552715,0.20959880014998125,0.763377538718353,0.7207146087743103,0.6431649399468231,0.3146438903430225,0.4503992421166599,0.715362029804443,0.48563772775991426,0.33138780804150453,0.7167689367266875,0.4260410778217449,0.4486734870816716,0.560477235326385,0.36583442838370567,0.613477088948787,0.23151584356266056,0.03572772444401563,0.2174810736407433,0.2957875457875458,0.5028222730739893,0.31222657149435873,0.2906220984215413,0.26681614349775784,0.530761597618457,0.2714285714285714,0.2856,0.5358050847457627,0.40884055924304474,0.3197318566015739,0.26713043478260867,0.7676807430438034,0.2684035140866404,0.2957725732803064,0.48569994982438536,0.19801176709271656,0.3046774608069905,0.318740157480315,0.3880739188416842,0.4006734006734007,0.4400982283809858,0.3174825174825175,0.399840780177132,0.3984941438929169,0.3779669762641899,0.3884810126582279,0.30495759947814743,0.2970606629143214,0.2489706286027999,0.4080693682534065,0.42239223186700015,0.21984838042729152,0.2992938620315046,0.2565974171813588,0.31922749218971885,0.2377562028047465,0.5077584148961566,0.4149515738498789,0.36867636867636866,0.2301995474182267,0.35695461200585654,0.52859151628779,0.29667926029031616,0.486251273030275,0.3767421602787456,0.4749291610200813,0.34648581997533906,0.519774011299435,0.36402321083172146,0.2115384615384615,0.4396246458923513,0.49558701082431306,0.15481532619951674,0.383420510381994,0.4072661217075386,0.4841035120147874,0.5314446751705725,0.2403085824493732,0.4565356004250797,0.5127856365614799,0.5607790463398253,0.36626584335391615,0.2811254980079681,0.253444770725096,0.3858040859088528,0.3474704634959103,0.20135685210312076,0.29883624272651704,0.19532406037289135,0.26728826728826727,0.3809838230439089,0.3542120247864679,0.4909489851892485,0.2731051344743276,0.7096504318726541,0.3941701680672269,0.5712272791320276,0.33002996082046554,0.3712260435809924,0.34164859002169196,0.38141361256544504,0.4517981263221517,0.38489332415691674,0.38420221169036334,0.143111337061515,0.27319663667207555,0.3364225100491291,0.32465543644716693,0.40609466176788417,0.23647678314983245,0.3919261404779146,0.37644559830068447,0.288543347513569,0.20729813664596272,0.18618002870617184,0.4284951974386339,0.27159745377387084,0.3388516620680594,0.402187120291616,0.16529680365296803,0.2972129783693844,0.482271000422119,0.22151898734177217,0.3104227170054856,0.3463467048710602,0.3121495327102804,0.41502296676573897,0.2046056114346215,0.22354533152909337,0.2814672740350036,0.44643242078034057,0.41314296174263226,0.538563829787234,0.39584226318045435,0.40498533724340174,0.31302801244997774,0.32842521098940564,0.2462830155676054,0.28480166394295053,0.4280072904009721,0.3044315992292871,0.5593818048677085,0.49672500805325887,0.2401738473167045,0.28530781169167097,0.46080760095011875,0.4285512567071449,0.3900100908173562,0.2714943085492855,0.4523035748422864,0.3766129032258064,0.4133738601823708,0.2879684418145957,0.48956844812803657,0.4378698224852071,0.3774076002082249,0.3779440898084966,0.4415306696679797,0.3712862151688503,0.11727118962601014,0.2985457656116339,0.39119025304592314,0.39323308270676693,0.4118440779610195,0.28982616129951555,0.39960488505747127,0.4184600669536107,0.268562874251497,0.19432918395574,0.17738126475990554,0.22735978112175104,0.41266209000762777,0.18373493975903615,0.19385432473444617,0.3519024212634262,0.322046511627907,0.47863247863247865,0.6057239591599217,0.4827067669172933,0.26426642664266425,0.4201273113064565,0.412717376875083,0.30303030303030304,0.24939584340260995,0.25456482045039563,0.5743874373900095,0.33513976041072446,0.30793713944698625,0.38028169014084506,0.26101083032490974,0.3979392926761347,0.5371538543782743,0.12829670329670328,0.5653943756246016,0.33362306243662176,0.46555256064690026,0.28382978723404256,0.4866691239710038,0.2799410994764398,0.43913513513513514,0.2631720430107527,0.4473634828297992,0.4106753812636166,0.4012671594508976,0.2519740305316722,0.24906572873158936,0.36431226765799257,0.27607361963190186,0.21119592875318063,0.2422737306843267,0.22413793103448276,0.6545952205495316,0.3580683156654888,0.34252539912917274,0.5128422241038668,0.4632887637813746,0.4141447368421053,0.4920754716981132,0.03774764432421373,0.5112025605852767,0.20766773162939295,0.2384883507613282,0.4460881934566145,0.26739854930405804,0.24316939890710385,0.31305841924398625,0.39930648172846095,0.44386422976501305,0.1817494804458719,0.47114487538318006,0.3449508489722967,0.37213225371120107,0.2996632996632997,0.4487534626038781,0.5435301132975552,0.4214514718740892,0.15696465696465697,0.20676582093904927,0.315343099460293,0.419543429844098,0.4610259122157589,0.36156851800167455,0.17356368019284854,0.5696259985475671,0.4124434389140271,0.29189018617860524,0.48962093862815886,0.4466684946531396,0.2331772966647162,0.23269424823410695,0.3672931091328717,0.2245916515426497,0.2248610409297625,0.4253798033958892,0.30710563111732553,0.220828433294133,0.2433534207727756,0.5424354243542435,0.3750456370938299,0.5038261820169445,0.4290627687016337,0.43967535508038086,0.4374575118966689
